source_language,target_language,source,reference,doc_id,client_id,sender
en,ko,URL,URL,645472b2c6108973d07b432e,0015800001EMz0vAAD,agent
ko,en,그 계정 비밀번호를 재 설정 할 수 없습니다.,I can't reset the password for that account.,645472b2c6108973d07b432e,0015800001EMz0vAAD,customer
ko,en,비밀번호 재설정 이메일이 제 계정에 발송되지 않습니다.,The password reset email is not being sent to my account.,645472b2c6108973d07b432e,0015800001EMz0vAAD,customer
en,ko,I am unable to send the password reset link for a deleted PRS-ORG Account.,삭제된 PRS-ORG 계정의 경우 비밀번호 재설정 링크를 보내 드릴 수 없습니다.,645472b2c6108973d07b432e,0015800001EMz0vAAD,agent
en,ko,So please go to URL and click on forget password and use this email to get the link.,"따라서 URL으로 이동하여, 비밀번호 찾기를 클릭하고이 이메일을 사용하여 링크를 받으십시오.",645472b2c6108973d07b432e,0015800001EMz0vAAD,agent
ko,en,"""비밀 번호 잊기"" 라는게 무슨 뜻인지 모르겠습니다.","I don't know what you mean by ""forget password"".",645472b2c6108973d07b432e,0015800001EMz0vAAD,customer
en,ko,When you will go to URL to login you will find an option to get the password reset link via email.,URL으로 이동하여 로그인하면 이메일을 통해 비밀번호 재설정 링크를 받을 수 있는 옵션을 찾을 수 있습니다.,645472b2c6108973d07b432e,0015800001EMz0vAAD,agent
ko,en,그러니까 그 재설정 링크를 받을 수 없습니다.,I mean I can't get that reset link.,645472b2c6108973d07b432e,0015800001EMz0vAAD,customer
ko,en,지금 몇번이나 말씀드렸어요.,I've said it several times.,645472b2c6108973d07b432e,0015800001EMz0vAAD,customer
en,ko,I am afraid we won't be able to sent it from our end as the account has been deleted.,계정이 삭제되었기 때문에 저희 쪽에서는 전송할 수 없습니다.,645472b2c6108973d07b432e,0015800001EMz0vAAD,agent
ko,en,"그러니까 계정이 삭제되었는데, 제가 새로 가입을 하려고하면 가입을 할 수 없습니다.","So the account was deleted, and when I try to sign up for a new one, I can't.",645472b2c6108973d07b432e,0015800001EMz0vAAD,customer
ko,en,그리고 계정이 삭제되었다고 말해주셨는데 PHONENUMBER 전화번호로 가입하려고하면 이미 연동이 되어있다고해서 가입할 수가 없습니다.,"And you told me the account was deleted, but when I try to sign up with my phone number, PHONENUMBER, I can't. Because it says it's already linked.",645472b2c6108973d07b432e,0015800001EMz0vAAD,customer
en,ko,Yes because the email is still linked to deleted account.,"예, 이메일이 여전히 삭제된 계정에 연결되어 있기 때문입니다.",645472b2c6108973d07b432e,0015800001EMz0vAAD,agent
ko,en,그런데 어떻게 암호 재설정을 할수있나요,But how can I reset my password?,645472b2c6108973d07b432e,0015800001EMz0vAAD,customer
en,ko,You will find the steps here:- URL,여기에서 단계를 찾을 수 있습니다 - URL,645472b2c6108973d07b432e,0015800001EMz0vAAD,agent
en,ko,Refer to the section where is says restore the deleted account.,삭제된 계정 복원하기' 섹션을 참조하십시오.,645472b2c6108973d07b432e,0015800001EMz0vAAD,agent
en,ko,Apart from this is there anything else I can help you with?,이 외에 제가 도와드릴 수 있는 것이 있습니까?,645472b2c6108973d07b432e,0015800001EMz0vAAD,agent
ko,en,그러니까 그 복원 섹션을 참고해서 비밀번호를 재설정하라고 말씀하시는데,So you're telling me to go to that restore section and reset my password.,645472b2c6108973d07b432e,0015800001EMz0vAAD,customer
ko,en,이메일이 오지 않는다고 말씀을,I said I'm not getting emails,645472b2c6108973d07b432e,0015800001EMz0vAAD,customer
ko,en,몇번이나 드렸거든요,several times already.,645472b2c6108973d07b432e,0015800001EMz0vAAD,customer
ko,en,말씀해주신 복원이 불가능해요,I can't restore it like you mentioned.,645472b2c6108973d07b432e,0015800001EMz0vAAD,customer
ko,en,몇번 말해야 알아듣나요,How many times do I have to say it?,645472b2c6108973d07b432e,0015800001EMz0vAAD,customer
en,ko,It will take some time to get the email.,이메일을 받는 데 시간이 걸릴 것 입니다.,645472b2c6108973d07b432e,0015800001EMz0vAAD,agent
en,ko,So keep on trying.,따라서 계속 시도하십시오.,645472b2c6108973d07b432e,0015800001EMz0vAAD,agent
en,ko,As there is no other option we have to help you with this.,이와 관련하여 달리 도와드릴 수 있는 방법이 없습니다.,645472b2c6108973d07b432e,0015800001EMz0vAAD,agent
en,ko,Do you have any other questions?,다른 질문이 있으십니까?,645472b2c6108973d07b432e,0015800001EMz0vAAD,agent
ko,en,지금 30분 전에 메일 신청을 했는데 아직 오지않았어요,I did it 30 minutes ago and I haven't received the email yet.,645472b2c6108973d07b432e,0015800001EMz0vAAD,customer
en,ko,Yes please keep on trying it can take 2-3 hours to get the account back.,"예, 계정을 다시 얻기까지 2~3 시간 정도 소요될 수 있습니다. 계속 시도해주십시오.",645472b2c6108973d07b432e,0015800001EMz0vAAD,agent
ko,en,어제도 이 이메일로 갱신 신청을 했는데 또 해보라는 말씀인가요?,"I tried to renew yesterday with this email, so are you asking me to do it again?",645472b2c6108973d07b432e,0015800001EMz0vAAD,customer
en,ko,I am asking you to try requesting the password reset link again and again.,비밀번호 재설정 링크를 받는 걸 여러 번 시도해보라는 말씀입니다.,645472b2c6108973d07b432e,0015800001EMz0vAAD,agent
en,ko,You will get one to reset the password.,비밀번호를 재설정할 수 있도록 링크를 하나 받으시게 될 것입니다.,645472b2c6108973d07b432e,0015800001EMz0vAAD,agent
en,ko,"Should you need further help, please feel free to reach us back.",추가적인 도움이 필요하시면 언제든지 다시 문의해 주십시오.,645472b2c6108973d07b432e,0015800001EMz0vAAD,agent
en,ko,Thank you for reaching out to us today.,오늘 이러헥 연락해 주셔서 감사합니다.,645472b2c6108973d07b432e,0015800001EMz0vAAD,agent
en,ko,Stay safe!,잘 지내세요!,645472b2c6108973d07b432e,0015800001EMz0vAAD,agent
en,ko,Good bye.,안녕히 계세요!,645472b2c6108973d07b432e,0015800001EMz0vAAD,agent
en,ko,Take good care of yourself.,잘 지내시길 바랍니다.,645472b2c6108973d07b432e,0015800001EMz0vAAD,agent
ko,en,NAME-N입니다.,This is NAME-N.,645472b2c6108973d07b432e,0015800001EMz0vAAD,customer
ko,en,"제 PRS-ORG 계정이 비활성화가 된것같고, 새로 비밀번호를 발급받으려고 제 이메일 주소를 입력했지만 어제도 그렇고 오늘도 비밀번호 재발급 메일이 오지 않습니다.","My PRS-ORG account seems to have been deactivated, and I entered my email address to get a new password, but I didn't get a 'reset password' email yesterday or today.",645472b2c6108973d07b432e,0015800001EMz0vAAD,customer
ko,en,가입한 휴대전화번호는 PHONENUMBER 인데 신규 가입도 불가능합니다.,My cell phone number is PHONENUMBER and I can't even sign up for a new account.,645472b2c6108973d07b432e,0015800001EMz0vAAD,customer
ko,en,PRS-ORG에 문의해 주셔서 감사합니다.,Thank you for contacting PRS-ORG.,645a06539faff7add4438adc,0015800001EMz0vAAD,customer
ko,en,제 이름은 NAME-F 입니다.,My name is NAME-F.,645a06539faff7add4438adc,0015800001EMz0vAAD,customer
ko,en,고객님의 성함을 알려 주시겠습니까?,Can you tell us your name?,645a06539faff7add4438adc,0015800001EMz0vAAD,customer
ko,en,NAME-M 입니다,This is NAME-M.,645a06539faff7add4438adc,0015800001EMz0vAAD,customer
ko,en,NAME-N,NAME-N,645a06539faff7add4438adc,0015800001EMz0vAAD,customer
en,ko,Hello!,안녕하세요!,645a06539faff7add4438adc,0015800001EMz0vAAD,agent
en,ko,Nice to meet you.,반갑습니다.,645a06539faff7add4438adc,0015800001EMz0vAAD,agent
en,ko,How are you doing today?,잘 지내고 계시죠?,645a06539faff7add4438adc,0015800001EMz0vAAD,agent
ko,en,반갑습니다!,Nice to meet you!,645a06539faff7add4438adc,0015800001EMz0vAAD,customer
ko,en,네 잘지냅니다!,"Yes, I'm good!",645a06539faff7add4438adc,0015800001EMz0vAAD,customer
ko,en,이메일 인증코드가 오지 않습니다,I didn't get an email verification code.,645a06539faff7add4438adc,0015800001EMz0vAAD,customer
en,ko,Thank you for sharing your issue.,문제를 공유해 주셔서 감사합니다.,645a06539faff7add4438adc,0015800001EMz0vAAD,agent
en,ko,As I can understand you are not getting login codes on email  Am I correct?,이메일로 로그인 코드를 받지 못하셨다고요. 맞습니까?,645a06539faff7add4438adc,0015800001EMz0vAAD,agent
ko,en,네 맞습니다 계정 이메일과 비밀번호 치고들어가면 이메일 인증코드를 보내는데 이메일로가면 코드가 오지 않아요!,"Yes, that's right. When I enter my account email and password, it sends me an email verification code, but when I go to my email, the code is not there!",645a06539faff7add4438adc,0015800001EMz0vAAD,customer
en,ko,Thank you for confirmation.,확인해주셔서 감사합니다.,645a06539faff7add4438adc,0015800001EMz0vAAD,agent
en,ko,I will try my best to help you in this regard.,이와 관련하여 최선을 다해 도와 드리겠습니다.,645a06539faff7add4438adc,0015800001EMz0vAAD,agent
en,ko,May I know the email address associated with your PRS-ORG account?,PRS-ORG 계정과 연결된 이메일 주소를 알려 주시겠습니까?,645a06539faff7add4438adc,0015800001EMz0vAAD,agent
ko,en,EMAIL 입니다!,It is EMAIL!,645a06539faff7add4438adc,0015800001EMz0vAAD,customer
en,ko,Thank you for sharing email.,이메일을 공유해주셔서 감사합니다.,645a06539faff7add4438adc,0015800001EMz0vAAD,agent
en,ko,In order to verify you as the account owner.,회원님께서 계정 소유자 임을 확인할 수 있도록,645a06539faff7add4438adc,0015800001EMz0vAAD,agent
en,ko,I have sent you a six-digit numerical code to the email registered to the account.,계정에 등록된 이메일로 6자리 숫자 코드를 보내 드렸습니다.,645a06539faff7add4438adc,0015800001EMz0vAAD,agent
en,ko,"Once you have received it, please post it into the chat.",받으시면 채팅창에 올려주세요.,645a06539faff7add4438adc,0015800001EMz0vAAD,agent
ko,en,ALPHANUMERICID 입니다!,It is ALPHANUMERICID!,645a06539faff7add4438adc,0015800001EMz0vAAD,customer
en,ko,Thank you for code.,코드를 보내 주셔서 감사합니다.,645a06539faff7add4438adc,0015800001EMz0vAAD,agent
en,ko,We need to add secondary email to fix your issue.,문제를 해결하려면 보조 이메일을 추가해야 합니다.,645a06539faff7add4438adc,0015800001EMz0vAAD,agent
en,ko,Please share ne email to update as secondary email.,보조 이메일로 업데이트 할 수 있는 이메일을 공유해주세요.,645a06539faff7add4438adc,0015800001EMz0vAAD,agent
ko,en,EMAIL 보조이메일로 하고싶습니다!,"This is it for the secondary email, EMAIL!",645a06539faff7add4438adc,0015800001EMz0vAAD,customer
en,ko,Help me with code sent on this email.,이 이메일로 전송된 코드를 알려 주세요.,645a06539faff7add4438adc,0015800001EMz0vAAD,agent
ko,en,ALPHANUMERICID 입니다!,It is ALPHANUMERICID!,645a06539faff7add4438adc,0015800001EMz0vAAD,customer
en,ko,"Okay, good news.","네, 좋아요.",645a06539faff7add4438adc,0015800001EMz0vAAD,agent
en,ko,That’s done for you.,완료되었습니다.,645a06539faff7add4438adc,0015800001EMz0vAAD,agent
en,ko,I have successfully updated the secondary email on your PRS-ORG account.,PRS-ORG 계정의 보조 이메일을 성공적으로 업데이트 했습니다.,645a06539faff7add4438adc,0015800001EMz0vAAD,agent
en,ko,Now you can try login into your account and you can select secondary email to receive the verification code.,"이제 계정에 로그인을 시도해보실 수 있으며, 보조 이메일을 선택하여 인증 코드를 받으실 수 있습니다.",645a06539faff7add4438adc,0015800001EMz0vAAD,agent
en,ko,Please confirm if your issue is fixed or not.,문제가 해결되었는지 확인해 주십시오.,645a06539faff7add4438adc,0015800001EMz0vAAD,agent
en,ko,"Apart from this, is there anything else I can assist you with today?",이 외에 오늘 제가 더 도와 드릴 일이 있습니까?,645a06539faff7add4438adc,0015800001EMz0vAAD,agent
ko,en,와 너무 감사합니다!,"Wow, thank you so much!",645a06539faff7add4438adc,0015800001EMz0vAAD,customer
ko,en,해결하였습니다 감사합니다,"Resolved, thank you.",645a06539faff7add4438adc,0015800001EMz0vAAD,customer
ko,en,사랑합니다!!,I love you!!!,645a06539faff7add4438adc,0015800001EMz0vAAD,customer
en,ko,Thank you for contacting PRS-ORG.,PRS-ORG에 문의해주셔서 감사합니다.,645a06539faff7add4438adc,0015800001EMz0vAAD,agent
en,ko,Have a good day ahead.,좋은 하루 보내시기 바랍니다.,645a06539faff7add4438adc,0015800001EMz0vAAD,agent
en,ko,Hello!,안녕하세요!,63ebbe5113410fa2ab12dbf0,0014I00001gtbedQAA,agent
en,ko,My name is NAME-F.,제 이름은 NAME-F입니다.,63ebbe5113410fa2ab12dbf0,0014I00001gtbedQAA,agent
en,ko,Thank you for contacting PRS-ORG Chat.,PRS-ORG 채팅에 문의해 주셔서 감사합니다.,63ebbe5113410fa2ab12dbf0,0014I00001gtbedQAA,agent
en,ko,Is this your first time contacting us?,저희에게 처음으로 연락하신 건가요?,63ebbe5113410fa2ab12dbf0,0014I00001gtbedQAA,agent
ko,en,PRS-ORG,PRS-ORG,63ebbe5113410fa2ab12dbf0,0014I00001gtbedQAA,customer
ko,en,SKU: ALPHANUMERICID,SKU: ALPHANUMERICID,63ebbe5113410fa2ab12dbf0,0014I00001gtbedQAA,customer
en,ko,May I know how may I assist you?,제가 어떻게 도와드릴까요?,63ebbe5113410fa2ab12dbf0,0014I00001gtbedQAA,agent
ko,en,쓰고 있는데 어느정도 시간이 지나면 핸드폰 올려두면 충전이 안되고 케이블을 다시 꼽아야 충전이 되는데 왜이런가요,"I'm using it, but after some time, if I put my phone on it, it won't charge, and I have to plug the cable back in to charge, but why is this happening?",63ebbe5113410fa2ab12dbf0,0014I00001gtbedQAA,customer
ko,en,하얀깜빡임이 없어져요,The white flicker is gone.,63ebbe5113410fa2ab12dbf0,0014I00001gtbedQAA,customer
en,ko,Is this newly purchase?,새로 구매하신 건가요?,63ebbe5113410fa2ab12dbf0,0014I00001gtbedQAA,agent
en,ko,May I know the phone model you're using?,사용 중인 휴대폰 모델을 알 수 있습니까?,63ebbe5113410fa2ab12dbf0,0014I00001gtbedQAA,agent
ko,en,"2,3년정도 된거같습니다",I think it's about 2-3 years old.,63ebbe5113410fa2ab12dbf0,0014I00001gtbedQAA,customer
ko,en,PRS-ORG,PRS-ORG,63ebbe5113410fa2ab12dbf0,0014I00001gtbedQAA,customer
en,ko,I see.,알겠습니다.,63ebbe5113410fa2ab12dbf0,0014I00001gtbedQAA,agent
en,ko,Have you tried using other outlet?,다른 콘센트를 사용해 보셨습니까?,63ebbe5113410fa2ab12dbf0,0014I00001gtbedQAA,agent
ko,en,PRS-ORG에 문의해 주셔서 감사합니다.,Thank you for contacting PRS-ORG.,647699576562e4c4c7f75ada,0015800001EMz0vAAD,customer
ko,en,제 이름은 NAME-N 입니다.,My name is NAME-N.,647699576562e4c4c7f75ada,0015800001EMz0vAAD,customer
ko,en,고객님의 성함을 알려 주시겠습니까?,Can you tell us your name?,647699576562e4c4c7f75ada,0015800001EMz0vAAD,customer
ko,en,제 이름은 NAME-M 입니다,My name is NAME-M.,647699576562e4c4c7f75ada,0015800001EMz0vAAD,customer
en,ko,"Hello there ,I hope you are doing good.",안녕하세요. 잘 지내고 계시죠?,647699576562e4c4c7f75ada,0015800001EMz0vAAD,agent
en,ko,How can I help you?,어떻게 도와드릴까요?,647699576562e4c4c7f75ada,0015800001EMz0vAAD,agent
ko,en,미안해요 접속이 원할하지 않네요,"Sorry, I'm having trouble connecting.",647699576562e4c4c7f75ada,0015800001EMz0vAAD,customer
en,ko,Could you please help me out with your PSN ID and the email address linked to it?,PSN ID와 연결된 이메일 주소를 알려주시겠습니까?,647699576562e4c4c7f75ada,0015800001EMz0vAAD,agent
ko,en,"NAME-N , EMAIL","NAME-N , EMAIL",647699576562e4c4c7f75ada,0015800001EMz0vAAD,customer
en,ko,How may i help you?,어떻게 도와드릴까요?,647699576562e4c4c7f75ada,0015800001EMz0vAAD,agent
ko,en,해킹범이 선수카드들을 전부 삭제 한 것 같은데 카드들 복구를 원합니다,It seems to be that a hacker has deleted all my player cards and I want them back.,647699576562e4c4c7f75ada,0015800001EMz0vAAD,customer
ko,en,그리고 코인도 복구 원합니다,And I want my coins back.,647699576562e4c4c7f75ada,0015800001EMz0vAAD,customer
en,ko,So you mean to say the PRS-ORG is hacked /,PRS-ORG가 해킹되었다고 말씀해주고 계시군요.,647699576562e4c4c7f75ada,0015800001EMz0vAAD,agent
en,ko,Share the psn id,PSN ID를 공유해주세요.,647699576562e4c4c7f75ada,0015800001EMz0vAAD,agent
ko,en,네 맞아요 2~3주 정도 게임 접속을 하지않았는데 오늘 접속해보니 선수카드들이 전부 없어져있습니다.,"Yes, that's right. I haven't played the game for about 2-3 weeks, and when I logged in today, all my player cards were gone.",647699576562e4c4c7f75ada,0015800001EMz0vAAD,customer
ko,en,제 생각은 아마 해킹범이 선수 카드들을 삭제 한 것 같아요.,My guess is that the hacker probably deleted the player cards.,647699576562e4c4c7f75ada,0015800001EMz0vAAD,customer
ko,en,PRS-ORG 복구기간도 이미 한참 지난 것 같아요,I think it is way past the PRS-ORG recovery period.,647699576562e4c4c7f75ada,0015800001EMz0vAAD,customer
ko,en,"Psn 아이디 : NAME-N , email : EMAIL","PSN ID: NAME-N , email: EMAIL",647699576562e4c4c7f75ada,0015800001EMz0vAAD,customer
en,ko,As I have checked the account details there is no suspicious logins on the account and hence the account is not hacked.,계정의 세부 정보를 확인한 결과 계정에 의심스러운 로그인이 없었으므로 계정이 해킹된 것으로 보이지는 않습니다.,647699576562e4c4c7f75ada,0015800001EMz0vAAD,agent
en,ko,Do you have anything else that I can help you with?,제가 도와 드릴 일이 더 있습니까?,647699576562e4c4c7f75ada,0015800001EMz0vAAD,agent
ko,en,해킹으로 의심되지 않는다는 말인가요?,Are you saying you don't suspect hacking?,647699576562e4c4c7f75ada,0015800001EMz0vAAD,customer
en,ko,yeah,"네, 그렇습니다.",647699576562e4c4c7f75ada,0015800001EMz0vAAD,agent
en,ko,There is no suspicious activity.,의심스러운 활동이 없습니다.,647699576562e4c4c7f75ada,0015800001EMz0vAAD,agent
ko,en,제가 게임 접속을 하지 않았고 다른 누군가가 게임 접속을해서 카드들을 삭제하지 않고서야 카드들이 삭제 될 일이 없는것 같은데,"Since I haven't logged in, I don't think the cards could be deleted unless someone else logged in the game and deleted them.",647699576562e4c4c7f75ada,0015800001EMz0vAAD,customer
en,ko,Please check some one else from the house has the access to the account,집에서 다른 사람이 계정에 액세스할 수 있는지 확인해주십시오.,647699576562e4c4c7f75ada,0015800001EMz0vAAD,agent
en,ko,Else there is no suspicious activity on the account I have verified twice,계정에 의심스러운 활동이 없었습니다. 두 번 확인했습니다.,647699576562e4c4c7f75ada,0015800001EMz0vAAD,agent
ko,en,그럴리가 없습니다.,That can't be right.,647699576562e4c4c7f75ada,0015800001EMz0vAAD,customer
ko,en,집에 저말고 게임 하는 사람이 없어요 아무튼 해줄수 있는게 없다는 말이네요?,"I'm the only one in the house who plays games, so you're saying there's nothing you can do?",647699576562e4c4c7f75ada,0015800001EMz0vAAD,customer
ko,en,일단 알겠습니다,Okay.,647699576562e4c4c7f75ada,0015800001EMz0vAAD,customer
en,ko,Yeah If there was a suspicious activity I could have escalated  the case,"예 , 의심스러운 활동이 있었다면 이 사건의 케이스를 생성 할 수 있었을 것입니다.",647699576562e4c4c7f75ada,0015800001EMz0vAAD,agent
en,ko,But as of now nothing can be done,하지만 지금으로서는 아무것도 할 수 있는 게 없습니다.,647699576562e4c4c7f75ada,0015800001EMz0vAAD,agent
en,ko,I am sorry,죄송합니다.,647699576562e4c4c7f75ada,0015800001EMz0vAAD,agent
ko,en,알겠습니다,Okay.,647699576562e4c4c7f75ada,0015800001EMz0vAAD,customer
en,ko,For further help please reach back out to us on URL.,추가 도움이 필요하시면 URL을(를) 통해 다시 문의해 주십시오.,647699576562e4c4c7f75ada,0015800001EMz0vAAD,agent
en,ko,Thanks for contacting PRS-ORG.,PRS-ORG에 문의해 주셔서 감사합니다.,647699576562e4c4c7f75ada,0015800001EMz0vAAD,agent
en,ko,Have a great day.,좋은 하루 되세요.,647699576562e4c4c7f75ada,0015800001EMz0vAAD,agent
ko,en,PRS-ORG에 문의해 주셔서 감사합니다.,Thank you for contacting PRS-ORG.,646b51389b3c8c34ceda1b5b,0015800001EMz0vAAD,customer
ko,en,제 이름은 NAME-M 입니다.,My name is NAME-M.,646b51389b3c8c34ceda1b5b,0015800001EMz0vAAD,customer
ko,en,고객님의 성함을 알려 주시겠습니까?,Can you tell us your name?,646b51389b3c8c34ceda1b5b,0015800001EMz0vAAD,customer
ko,en,NAME-M입니다.,This is NAME-M.,646b51389b3c8c34ceda1b5b,0015800001EMz0vAAD,customer
en,ko,"Hello NAME-M, nice to meet you and I hope you are doing good!","NAME-M 님, 안녕하세요. 만나서 반갑습니다. 잘 지내고 계시죠?",646b51389b3c8c34ceda1b5b,0015800001EMz0vAAD,agent
en,ko,How may I assist you ?,어떻게 도와드릴까요?,646b51389b3c8c34ceda1b5b,0015800001EMz0vAAD,agent
ko,en,저의 PRS-ORG가 실행이 되지 않고 보내드린 화면만 계속 뜹니다.,My PRS-ORG won't launch and just keeps showing the screen I sent you.,646b51389b3c8c34ceda1b5b,0015800001EMz0vAAD,customer
en,ko,So basically you have connected regarding PRS-ORG launch issue am I correct?,따라서 기본적으로 PRS-ORG 실행 문제와 관련하여 연락을 주신거군요. 맞습니까?,646b51389b3c8c34ceda1b5b,0015800001EMz0vAAD,agent
ko,en,맞습니다.,That's right.,646b51389b3c8c34ceda1b5b,0015800001EMz0vAAD,customer
en,ko,h4,H4,646b51389b3c8c34ceda1b5b,0015800001EMz0vAAD,agent
en,ko,"No worries, I will certainly look into this and do my best to help you with the issue .",걱정하지 마십시오. 이 문제를 조사하고 최선을 다해 문제를 해결할 것입니다.,646b51389b3c8c34ceda1b5b,0015800001EMz0vAAD,agent
en,ko,As I check you are getting anticheat issue.,제가 확인한 바로는 귀하께서 AntiCheat 문제를 겪고 있는 것으로 보입니다.,646b51389b3c8c34ceda1b5b,0015800001EMz0vAAD,agent
ko,en,알겠습니다.,Okay.,646b51389b3c8c34ceda1b5b,0015800001EMz0vAAD,customer
ko,en,맞습니다.,That's right.,646b51389b3c8c34ceda1b5b,0015800001EMz0vAAD,customer
en,ko,Alright!,알겠습니다!,646b51389b3c8c34ceda1b5b,0015800001EMz0vAAD,agent
en,ko,There is nothing to be worry.,걱정할 것이 없습니다.,646b51389b3c8c34ceda1b5b,0015800001EMz0vAAD,agent
en,ko,May I know your platform?,귀하의 플랫폼을 알 수 있을까요?,646b51389b3c8c34ceda1b5b,0015800001EMz0vAAD,agent
ko,en,알겠습니다.,Okay.,646b51389b3c8c34ceda1b5b,0015800001EMz0vAAD,customer
ko,en,PRS-ORG입니다.,It is PRS-ORG.,646b51389b3c8c34ceda1b5b,0015800001EMz0vAAD,customer
en,ko,Alright!,알겠습니다!,646b51389b3c8c34ceda1b5b,0015800001EMz0vAAD,agent
en,ko,So you just need to delete whole game then you need to reinstall the game while turn off your antivirus.,"따라서 게임 전체를 삭제한 다음 안티바이러스를 끄고, 게임을 다시 설치해야 합니다.",646b51389b3c8c34ceda1b5b,0015800001EMz0vAAD,agent
en,ko,Your issue get fixed.,문제가 해결되었습니다.,646b51389b3c8c34ceda1b5b,0015800001EMz0vAAD,agent
en,ko,Is there anything else that I can help you with?,다른 도움이 필요하신가요?,646b51389b3c8c34ceda1b5b,0015800001EMz0vAAD,agent
ko,en,아뇨 없습니다.,"No, there isn't.",646b51389b3c8c34ceda1b5b,0015800001EMz0vAAD,customer
ko,en,감사합니다.,Thank you.,646b51389b3c8c34ceda1b5b,0015800001EMz0vAAD,customer
en,ko,Basically there is some file in the game which is not get install because of your antivirus.,기본적으로 안티 바이러스로 인해 설치되지 못한 게임의 일부 파일이 있습니다.,646b51389b3c8c34ceda1b5b,0015800001EMz0vAAD,agent
en,ko,So please follow this steps your issue get fixed and you won't get this error your game successfully launch.,따라서 이 단계를 따르십시오. 문제가 해결되면 오류가 발생하지 않고 게임이 성공적으로 실행됩니다.,646b51389b3c8c34ceda1b5b,0015800001EMz0vAAD,agent
en,ko,Thank you so much for your kind and great understanding.,너그럽게 이해해 주셔서 대단히 감사합니다.,646b51389b3c8c34ceda1b5b,0015800001EMz0vAAD,agent
en,ko,You are such a wonderful person.!,고객님은 정말 좋은 분입니다!,646b51389b3c8c34ceda1b5b,0015800001EMz0vAAD,agent
en,ko,"Its my great honor to had conversation with you, In case you need any further assistance, don’t hesitate to contact us again.",추가적인 지원이 필요한 경우 주저하지 말고 다시 문의해 주세요.,646b51389b3c8c34ceda1b5b,0015800001EMz0vAAD,agent
en,ko,Thank you for reaching out to PRS-ORG Help.,PRS-ORG 고객지원 센터에 문의해 주셔서 감사합니다.,646b51389b3c8c34ceda1b5b,0015800001EMz0vAAD,agent
en,ko,Have a great day!,좋은 하루 보내시기 바랍니다!,646b51389b3c8c34ceda1b5b,0015800001EMz0vAAD,agent
ko,en,감사합니다!,Thank you!,646b51389b3c8c34ceda1b5b,0015800001EMz0vAAD,customer
ko,en,좋은 하루 보내세요!,Have a great day!,646b51389b3c8c34ceda1b5b,0015800001EMz0vAAD,customer
ko,en,안녕하세요,Hello.,6334e69b08c5a5a7b4502bcd,0014I00001gtbedQAA,customer
en,ko,Hi!,안녕하세요!,6334e69b08c5a5a7b4502bcd,0014I00001gtbedQAA,agent
en,ko,I'm NAME-M and I will be the one who will assist you today.,저는 오늘 고객님을 도와드릴 NAME-M(이)라고 합니다.,6334e69b08c5a5a7b4502bcd,0014I00001gtbedQAA,agent
en,ko,How Can I help you today?,오늘은 어떻게 도움을 드릴까요?,6334e69b08c5a5a7b4502bcd,0014I00001gtbedQAA,agent
ko,en,3시간 전쯤에 상담받았습니다.,I had a consultation about 3 hours ago.,6334e69b08c5a5a7b4502bcd,0014I00001gtbedQAA,customer
ko,en,제품의 문제로 여겨져 판매처에서 교환을 받으라는 상담을 받았는데요,"It was considered a problem with the product, so I was consulted to get an exchange from the seller.",6334e69b08c5a5a7b4502bcd,0014I00001gtbedQAA,customer
en,ko,"I'm sorry to hear that, Please do not worry, I will do my best to help you out with your concern.",유감입니다. 걱정하지 마세요. 귀하의 우려 사항을 해결하기 위해 최선을 다하겠습니다.,6334e69b08c5a5a7b4502bcd,0014I00001gtbedQAA,agent
en,ko,"Before we get started, I just need to gather some of your information.",시작하기 전에 귀하의 정보 중 일부를 수집하기만 하면 됩니다.,6334e69b08c5a5a7b4502bcd,0014I00001gtbedQAA,agent
en,ko,May I know who's your Internet Service Provider?,인터넷 서비스 공급 업체가 어디인지 알 수 있을까요?,6334e69b08c5a5a7b4502bcd,0014I00001gtbedQAA,agent
ko,en,NAME-M?,NAME-M 님?,6334e69b08c5a5a7b4502bcd,0014I00001gtbedQAA,customer
ko,en,상담내역이 남아 있습니까?,Do you have any counseling records?,6334e69b08c5a5a7b4502bcd,0014I00001gtbedQAA,customer
en,ko,May I know what have you done so far?,지금까지 무엇을 했는지 알 수 있을까요?,6334e69b08c5a5a7b4502bcd,0014I00001gtbedQAA,agent
ko,en,펌웨어 업데이트 도중 먹통이 되었습니다.,It got stuck during the firmware update.,6334e69b08c5a5a7b4502bcd,0014I00001gtbedQAA,customer
ko,en,해결 방안을 찾아보았지만,"I've been looking for a solution, but",6334e69b08c5a5a7b4502bcd,0014I00001gtbedQAA,customer
ko,en,기기의 문제로 답변을 받았습니다.,I received an answer regarding a problem with the device.,6334e69b08c5a5a7b4502bcd,0014I00001gtbedQAA,customer
en,ko,Let me just pull up your records please wait,기록을 가져오겠습니다. 잠시 기다려 주십시오.,6334e69b08c5a5a7b4502bcd,0014I00001gtbedQAA,agent
en,ko,Thank you for patiently waiting.,기다려 주셔서 감사합니다.,6334e69b08c5a5a7b4502bcd,0014I00001gtbedQAA,agent
en,ko,I already pull up the records base on the records,내역을 기반으로 이미 기록을 가져왔습니다.,6334e69b08c5a5a7b4502bcd,0014I00001gtbedQAA,agent
